LON,LAT,OBS_1995-2014,SSP1-2.6_1995-2014,SSP1-2.6_2021-2040,SSP1-2.6_2041-2060,SSP1-2.6_2081-2100,SSP2-4.5_1995-2014,SSP2-4.5_2021-2040,SSP2-4.5_2041-2060,SSP2-4.5_2081-2100,SSP3-7.0_1995-2014,SSP3-7.0_2021-2040,SSP3-7.0_2041-2060,SSP3-7.0_2081-2100,SSP5-8.5_1995-2014,SSP5-8.5_2021-2040,SSP5-8.5_2041-2060,SSP5-8.5_2081-2100,GWL1.5_1995-2014,GWL1.5,GWL2.0_1995-2014,GWL2.0,GWL3.0_1995-2014,GWL3.0,GWL4.0_1995-2014,GWL4.0
120.15, 22.90,  40.8868,  40.2545,  76.0960,  95.7460,  98.7836,  40.2728,  75.9154, 111.4788, 166.5038,  40.2276,  78.2022, 126.5565, 222.3044,  40.2728,  83.5481, 140.8365, 256.0615,  40.2521,  74.1629,  40.2638, 106.9366,  40.2597, 170.8640,  40.3021, 221.4038,
120.15, 22.95,  40.3026,  40.3063,  75.7840,  95.4160,  97.9599,  40.3283,  75.2231, 110.4308, 164.6212,  40.2735,  77.9130, 125.2348, 219.9630,  40.3283,  82.8538, 139.4288, 253.3481,  40.2973,  73.9021,  40.3191, 105.7326,  40.3149, 168.9982,  40.3814, 219.2750,
120.15, 23.00,  40.4921,  40.1462,  76.3200,  96.4880,  99.5010,  40.1954,  75.9327, 112.1077, 167.2000,  40.1309,  78.4022, 126.9196, 222.0196,  40.1954,  83.8808, 141.4154, 254.7846,  40.1709,  74.4242,  40.1914, 107.4209,  40.1900, 171.5211,  40.2567, 221.3673,
120.15, 23.05,  40.6895,  40.2822,  77.7560,  98.1040, 100.4870,  40.3058,  77.3500, 113.8769, 169.3673,  40.2592,  79.6109, 129.1239, 222.9370,  40.3058,  85.2365, 143.4192, 255.2269,  40.2906,  75.7799,  40.2968, 109.4076,  40.2973, 173.4763,  40.3326, 222.4596,
120.15, 23.10,  40.2237,  40.2556,  78.0200,  98.6920, 101.1062,  40.2886,  77.3385, 114.5962, 170.1115,  40.2100,  79.4174, 129.6978, 223.0348,  40.2886,  85.2538, 144.6135, 255.1712,  40.2504,  75.8021,  40.2649, 109.9820,  40.2536, 174.0684,  40.2679, 222.4038,
120.15, 23.15,  40.3842,  40.1904,  79.3720, 101.0980, 103.3267,  40.2089,  78.9250, 117.5038, 172.8462,  40.1638,  81.0087, 132.2522, 223.9391,  40.2089,  87.3981, 147.4038, 255.4423,  40.1923,  77.2000,  40.1991, 112.6122,  40.1862, 176.5228,  40.2285, 223.3500,
120.15, 23.20,  40.7816,  40.3313,  79.0740, 100.6040, 102.5210,  40.3607,  78.7019, 116.8538, 170.8019,  40.3614,  80.8239, 131.6826, 221.3848,  40.3607,  86.7212, 146.6558, 253.2096,  40.3522,  77.2165,  40.3742, 112.0308,  40.3773, 174.6175,  40.4432, 221.5327,
120.15, 23.25,  40.1368,  40.2064,  77.7720,  98.7400, 100.7254,  40.2111,  77.4788, 114.4154, 167.0211,  40.1761,  79.3804, 128.7609, 217.7543,  40.2111,  85.5346, 143.2462, 250.2962,  40.1960,  76.1490,  40.2050, 109.4657,  40.1842, 170.5509,  40.2301, 217.8961,
120.15, 23.30,  40.6579,  40.3585,  77.6560,  99.1220, 101.0782,  40.3341,  77.6923, 114.7327, 167.6808,  40.3161,  79.3370, 128.4978, 218.7630,  40.3341,  85.5212, 143.3885, 250.6481,  40.3281,  76.1031,  40.3302, 109.6983,  40.3414, 170.9974,  40.4064, 217.9731,
120.15, 23.35,  40.1421,  40.3842,  78.6040, 100.3400, 102.5311,  40.3789,  78.6327, 115.8538, 170.2808,  40.3350,  79.8370, 130.3674, 220.4413,  40.3789,  86.2192, 145.3096, 252.3769,  40.3608,  76.7897,  40.3730, 111.1669,  40.3744, 173.3263,  40.4126, 219.9923,
120.15, 23.40,  40.4105,  40.2135,  78.3340,  99.9940, 102.1263,  40.2227,  78.1558, 115.4365, 169.9827,  40.1998,  79.4957, 129.8152, 220.8500,  40.2227,  85.6865, 145.0423, 252.5712,  40.2103,  76.4077,  40.2212, 110.5488,  40.2196, 173.1526,  40.3035, 219.7788,
120.15, 23.45,  40.4447,  40.1943,  78.4860, 100.0580, 102.6152,  40.2368,  78.1327, 115.6519, 170.6173,  40.1634,  79.7717, 129.9761, 221.2783,  40.2368,  85.8019, 145.6731, 252.9481,  40.1982,  76.6557,  40.2211, 111.0262,  40.2008, 173.6895,  40.2102, 220.4808,
120.15, 23.50,  40.7053,  40.2935,  78.7780, 100.3100, 102.8136,  40.2883,  78.4404, 115.7096, 170.5635,  40.3027,  79.9065, 130.2848, 221.5217,  40.2883,  86.1808, 145.8615, 253.0808,  40.2827,  77.0191,  40.2901, 111.1610,  40.2727, 173.8833,  40.2864, 220.3596,
120.15, 23.55,  40.5895,  40.3276,  77.8220,  99.1420, 101.3828,  40.2610,  77.5904, 114.2885, 168.9519,  40.2833,  78.6000, 128.3826, 219.0978,  40.2610,  85.1596, 144.1654, 251.1000,  40.2783,  75.9840,  40.2737, 109.7866,  40.2738, 171.4763,  40.2527, 218.3192,
120.15, 23.60,  40.1553,  40.2465,  76.0360,  97.3380,  99.8437,  40.2467,  75.9635, 111.8231, 166.2750,  40.2494,  77.2435, 126.1717, 216.8283,  40.2467,  83.2923, 141.4635, 249.4365,  40.2414,  74.8619,  40.2510, 107.4610,  40.2575, 168.5693,  40.3021, 215.6000,
120.15, 23.65,  40.1684,  40.1960,  76.6300,  97.6840, 100.4589,  40.1892,  76.4346, 111.9769, 166.4712,  40.2211,  77.8935, 126.1217, 216.6522,  40.1892,  84.1058, 141.4462, 248.9519,  40.2003,  75.1046,  40.2074, 107.7628,  40.2264, 168.7561,  40.3169, 215.4173,
120.15, 23.70,  40.2921,  40.2023,  76.4120,  98.2060, 100.3026,  40.1813,  76.6096, 112.2731, 166.4750,  40.1864,  77.5109, 126.2022, 216.3565,  40.1813,  83.9904, 141.7385, 249.3981,  40.1738,  75.2325,  40.1920, 107.9081,  40.2024, 168.5728,  40.2729, 215.0019,
